,A팀_득점,A팀_범실,A팀_공격종합성공률,A팀_오픈_성공률,A팀_속공_성공률,A팀_퀵오픈_성공률,A팀_서브_성공률,A팀_블로킹_성공률,A팀_디그_성공률,A팀_디그_점유율,A팀_리시브_성공률,A팀_리시브_점유율,A팀MVP,target,B팀_득점,B팀_범실,B팀_공격종합성공률,B팀_오픈_성공률,B팀_속공_성공률,B팀_퀵오픈_성공률,B팀_서브_성공률,B팀_블로킹_성공률,B팀_디그_성공률,B팀_디그_점유율,B팀_리시브_성공률,B팀_리시브_점유율,B팀MVP
44,75.0,31.0,18.56888888888889,11.81111111111111,9.595555555555556,14.027777777777779,0.08888888888888889,7.35294117647059,91.59663865546219,11.018888888888888,52.80898876404494,10.866666666666667,1,1.0,70.0,28.0,27.30333333333333,26.91888888888889,13.88888888888889,13.262222222222222,0.17777777777777778,4.938271604938271,82.88288288288288,10.912222222222221,54.25531914893617,11.11111111111111,0
45,57.0,22.0,23.24888888888889,21.614444444444445,6.877777777777777,18.518888888888892,0.08333333333333333,15.90909090909091,86.11111111111111,10.38888888888889,55.172413793103445,10.861111111111109,0,1.0,75.0,19.0,44.82,49.73375,10.0,27.778750000000002,0.09375,20.0,83.54430379746836,12.501249999999999,36.231884057971016,12.5,1
46,69.0,22.0,21.734,20.954,10.0,11.905000000000001,0.10800000000000001,16.417910447761194,86.74698795180723,9.879,48.80952380952381,10.0,1,1.0,69.0,17.0,40.2525,30.07875,18.75,22.2925,0.09375,14.0625,81.0,12.375,43.75,12.5,1
47,72.0,24.0,27.939999999999998,28.095,9.394,8.045,0.02,9.333333333333334,87.59689922480621,9.773,59.78260869565217,10.0,0,1.0,79.0,22.0,29.634285714285713,15.074285714285717,12.244285714285715,21.071428571428573,0.1142857142857143,13.095238095238097,89.0625,13.957142857142857,50.0,14.285714285714286,0
48,70.0,13.0,18.563333333333333,14.221111111111112,3.703333333333333,26.718888888888888,0.19444444444444445,19.642857142857142,88.57142857142857,11.113333333333333,31.884057971014485,11.11111111111111,1,0.0,65.0,24.0,22.04,16.32125,10.9375,13.3925,0.1875,14.473684210526317,86.02150537634408,12.50125,25.581395348837212,12.5,1
49,78.0,25.0,17.468888888888888,13.574444444444444,5.555555555555555,14.814444444444442,0.06666666666666668,11.76470588235294,79.23076923076923,10.172222222222222,53.333333333333336,10.526666666666667,0,1.0,75.0,18.0,25.265,16.122999999999998,12.379999999999999,4.286,0.13999999999999999,11.235955056179774,89.65517241379311,9.666,48.31460674157304,9.888,0
50,37.0,9.0,41.27571428571429,36.92285714285715,11.904285714285715,9.41,0.14142857142857143,2.7027027027027026,85.1063829787234,12.667142857142858,45.65217391304348,9.664285714285715,0,1.0,64.0,20.0,33.99666666666667,25.255555555555556,11.11111111111111,31.745555555555555,0.14777777777777779,10.416666666666668,86.3013698630137,10.961111111111112,45.45454545454545,8.576666666666666,0
51,80.0,16.0,35.95,45.39555555555555,8.333333333333334,30.555555555555557,0.08333333333333333,10.95890410958904,87.8048780487805,11.10888888888889,36.708860759493675,11.11111111111111,1,0.0,65.0,18.0,18.84375,9.48,11.45875,14.51125,0.10375000000000001,18.461538461538463,80.9090909090909,12.165,48.148148148148145,10.88625,1
52,88.0,33.0,23.29,26.702999999999996,5.715,18.442,0.065,8.21917808219178,81.57894736842105,9.661,41.07142857142857,9.999,1,1.0,88.0,21.0,29.384000000000004,23.235,7.5,16.875,0.08,18.6046511627907,80.31496062992126,9.77,51.041666666666664,9.895999999999999,0
53,60.0,15.0,20.86333333333333,18.14888888888889,0.0,25.555555555555557,0.2588888888888889,12.727272727272727,88.0,10.55,41.81818181818181,11.11111111111111,1,0.0,44.0,13.0,31.52,26.65625,8.33375,10.0,0.08375,13.725490196078432,81.17647058823529,11.805,37.93103448275862,11.32875,1
54,83.0,14.0,29.075,32.17125,11.805,14.0625,0.21875,12.0,87.28813559322035,12.5,44.57831325301205,12.5,1,0.0,74.0,16.0,30.797777777777778,35.94555555555556,5.555555555555555,9.325555555555557,0.08333333333333333,13.333333333333334,89.7196261682243,10.614444444444445,50.54945054945055,10.872222222222222,0
55,94.0,22.0,27.997000000000003,16.187,10.0,35.0,0.14,12.048192771084338,82.78688524590164,10.002,45.63106796116505,10.0,1,1.0,90.0,16.0,30.695,27.774,9.464,20.293,0.1,10.126582278481013,80.0,9.837,43.80952380952381,9.905,0
56,57.0,13.0,28.80375,19.6375,25.0,20.833750000000002,0.20750000000000002,23.809523809523807,86.66666666666667,11.5375,32.69230769230769,12.49875,1,0.0,27.0,10.0,17.91,17.483333333333334,11.111666666666666,8.333333333333334,0.22166666666666668,14.285714285714285,84.78260869565217,12.995,51.35135135135135,9.486666666666666,0
57,62.0,11.0,19.605,8.913,8.889,13.846,0.133,7.1428571428571415,79.51807228915662,9.326,43.05555555555556,8.09,1,1.0,81.0,11.0,38.8875,37.325,14.90375,19.12875,0.3125,16.901408450704224,79.72972972972973,12.50125,47.94520547945205,12.50125,1
58,52.0,21.0,27.557142857142857,21.46142857142857,0.0,30.0,0.14285714285714285,5.769230769230769,78.2051282051282,12.957142857142857,38.666666666666664,13.067142857142857,0,1.0,73.0,17.0,29.505,27.11,18.75,37.91625,0.28125,10.869565217391305,86.36363636363636,12.22375,62.5,12.50125,0
59,74.0,27.0,39.065,32.40375,28.57125,20.43875,0.0625,10.16949152542373,83.47826086956522,12.5,57.14285714285714,12.498750000000001,1,0.0,57.0,18.0,23.541,14.190000000000001,8.0,11.333,0.033,18.0327868852459,80.3921568627451,9.623000000000001,47.368421052631575,9.156,0
60,87.0,21.0,31.018,26.006999999999998,9.286,16.06,0.1,20.0,87.1559633027523,9.999,44.680851063829785,9.895,0,0.0,79.0,23.0,25.39375,21.46,13.61625,16.25,0.175,11.76470588235294,81.81818181818183,12.49875,43.0,12.5,1
61,61.0,12.0,30.510000000000005,23.220000000000002,11.11111111111111,20.605555555555554,0.1111111111111111,21.428571428571427,83.09859154929578,11.112222222222222,48.78048780487805,10.845555555555556,1,0.0,37.0,14.0,36.96625,22.73875,12.5,17.7375,0.16625,7.6923076923076925,80.0,11.8525,46.26865671641791,12.1375,0
62,52.0,10.0,24.77625,14.486249999999998,9.82125,21.041249999999998,0.20625000000000002,16.27906976744186,78.57142857142857,11.9875,50.0,12.5,1,0.0,42.0,20.0,25.564999999999998,13.73,10.41625,22.1425,0.16625,2.631578947368421,80.0,12.126249999999999,55.072463768115945,12.5,1
63,84.0,30.0,29.666249999999998,37.067499999999995,8.75,19.11,0.2,8.333333333333332,82.22222222222221,12.14125,44.44444444444444,12.49875,1,0.0,72.0,24.0,28.319999999999997,16.363636363636363,0.0,33.87909090909091,0.05454545454545456,6.896551724137931,88.8,9.090909090909092,45.26315789473684,8.812727272727273,0
64,58.0,14.0,25.2875,20.39,10.41625,10.41625,0.37375,22.5,82.35294117647058,12.49875,33.33333333333333,12.50125,1,0.0,47.0,17.0,36.11125,19.11375,10.41625,23.4525,0.12375,14.285714285714285,84.21052631578947,12.2825,33.82352941176471,12.5,1
65,82.0,25.0,22.404,19.472,12.5,20.0,0.06000000000000001,19.753086419753085,86.1788617886179,10.0,35.95505617977528,9.998999999999999,1,0.0,69.0,20.0,20.112000000000002,20.23,5.5,17.948,0.08,9.523809523809524,87.60330578512396,9.837,48.38709677419355,10.001000000000001,1
66,82.0,24.0,31.584444444444443,27.035555555555554,5.952222222222222,10.69111111111111,0.13333333333333336,10.843373493975903,79.69924812030075,11.027777777777779,47.474747474747474,11.11,1,1.0,87.0,24.0,30.22,30.919,5.0,14.0,0.08,11.11111111111111,84.16666666666667,10.0,52.12765957446809,9.998999999999999,0
67,80.0,19.0,27.02375,24.115000000000002,12.5,23.61125,0.09375,8.695652173913043,88.6178861788618,12.501249999999999,31.182795698924732,12.501249999999999,1,1.0,77.0,12.0,23.945,21.04,6.25,10.3125,0.28125,21.794871794871796,81.25,12.28,46.51162790697674,12.356250000000001,1
68,73.0,20.0,23.801,25.946000000000005,5.0,13.294999999999998,0.158,4.0,88.18181818181819,9.822,36.904761904761905,9.999,1,0.0,66.0,24.0,20.134444444444444,25.147777777777776,5.555555555555555,5.092222222222222,0.1388888888888889,11.428571428571429,79.16666666666666,10.753333333333334,37.80487804878049,10.236666666666666,1
69,46.0,13.0,20.88888888888889,20.36,9.258888888888889,10.714444444444446,0.03666666666666667,11.538461538461538,84.0,10.964444444444444,44.11764705882353,10.95,1,1.0,67.0,18.0,35.37555555555556,40.96333333333334,11.11111111111111,8.538888888888888,0.2222222222222222,19.298245614035086,87.83783783783784,11.110000000000001,59.32203389830508,10.926666666666668,0
70,82.0,19.0,37.06125,25.04,16.6675,21.353749999999998,0.25,13.559322033898304,87.64044943820225,12.5,37.5,12.5,1,0.0,67.0,17.0,35.66111111111111,42.394444444444446,10.0,11.38888888888889,0.1388888888888889,5.769230769230769,77.38095238095238,10.853333333333333,36.7816091954023,10.507777777777777,0
71,82.0,22.0,25.599,21.782999999999998,8.0,12.333,0.165,11.11111111111111,83.33333333333334,9.917,29.166666666666668,9.696000000000002,1,1.0,86.0,19.0,23.19666666666667,16.843333333333334,4.444444444444445,25.220000000000002,0.1111111111111111,13.131313131313133,86.08695652173914,11.014444444444443,30.107526881720432,11.11111111111111,1
72,69.0,22.0,31.907777777777774,31.90555555555555,14.444444444444445,13.103333333333333,0.16666666666666666,8.19672131147541,89.47368421052632,10.882222222222222,48.484848484848484,10.946666666666665,0,0.0,50.0,21.0,22.638571428571428,28.060000000000002,3.5714285714285716,2.857142857142857,0.14285714285714285,17.391304347826086,82.14285714285714,12.902857142857142,33.78378378378378,12.735714285714286,0
73,56.0,15.0,25.518888888888892,26.1,7.407777777777778,25.555555555555557,0.1111111111111111,8.064516129032258,89.28571428571429,11.110000000000001,38.775510204081634,11.11111111111111,1,0.0,35.0,16.0,22.747500000000002,31.545,8.036249999999999,25.728749999999998,0.04125,15.384615384615385,85.33333333333334,12.175,56.060606060606055,12.13125,1
74,49.0,10.0,22.661250000000003,10.473749999999999,11.97875,12.32125,0.04125,17.77777777777778,87.5,11.8425,50.0,12.5,0,0.0,53.0,24.0,20.496666666666666,12.068888888888889,11.616666666666667,14.382222222222222,0.18444444444444447,16.129032258064516,91.8918918918919,11.110000000000001,44.776119402985074,11.112222222222222,1
75,60.0,16.0,28.4675,27.48375,0.0,20.595,0.16625,20.0,82.43243243243244,12.49875,38.46153846153847,12.498750000000001,1,0.0,39.0,15.0,15.30875,12.98625,6.25,12.5,0.08375,6.8181818181818175,74.57627118644068,12.09,41.269841269841265,11.9325,0
76,77.0,32.0,28.333750000000002,29.74875,5.655,28.471249999999998,0.025,17.142857142857142,81.81818181818183,12.1975,33.69565217391305,12.23375,1,0.0,62.0,20.0,16.1925,14.97125,0.0,14.7325,0.1,5.0,86.60714285714286,11.76375,32.30769230769231,9.02625,1
77,88.0,18.0,22.649,14.376999999999999,10.5,11.403,0.09,11.627906976744185,80.59701492537313,10.001,49.494949494949495,9.999,1,0.0,86.0,20.0,25.89888888888889,22.13888888888889,6.837777777777777,19.92,0.06666666666666668,13.978494623655912,78.51851851851852,11.112222222222222,46.391752577319586,10.99888888888889,1
78,79.0,24.0,30.764444444444443,23.006666666666668,22.22222222222222,14.444444444444445,0.044444444444444446,16.049382716049383,90.0,10.627777777777778,31.578947368421055,10.555555555555555,0,1.0,83.0,20.0,20.15777777777778,16.90222222222222,11.11111111111111,13.309999999999999,0.15555555555555556,11.688311688311687,83.59375,11.025555555555556,51.61290322580645,10.992222222222221,1
79,46.0,9.0,18.7775,10.622499999999999,17.5,22.9175,0.20875000000000002,12.962962962962962,81.81818181818183,11.1475,44.06779661016949,11.5225,1,1.0,64.0,17.0,20.672,13.712,14.582999999999998,20.0,0.166,1.3888888888888888,91.83673469387756,9.998999999999999,50.79365079365079,9.998999999999999,0
80,57.0,16.0,26.325,15.47125,13.75,21.666249999999998,0.165,25.0,79.74683544303798,12.34375,38.18181818181819,12.499999999999998,0,0.0,42.0,16.0,21.6325,25.7725,4.16625,18.541249999999998,0.12375,10.0,83.92857142857143,11.29125,44.61538461538462,11.9475,1
81,56.0,14.0,33.2275,27.7775,14.58375,34.225,0.25,12.76595744680851,87.95180722891565,12.06625,47.82608695652174,12.49875,0,0.0,37.0,14.0,21.391428571428573,9.482857142857142,9.92,14.087142857142856,0.19,9.090909090909092,86.76470588235294,13.491428571428571,61.11111111111112,11.344285714285714,0
82,52.0,20.0,28.442,7.1579999999999995,7.714,33.81,0.266,13.333333333333334,91.66666666666666,10.001999999999999,55.10204081632652,9.998999999999999,0,0.0,34.0,22.0,17.967142857142857,14.567142857142857,7.755714285714285,14.285714285714286,0.14142857142857143,8.928571428571429,83.82352941176471,13.68142857142857,37.93103448275862,13.152857142857142,1
83,74.0,15.0,21.00111111111111,21.742222222222225,9.628888888888888,15.0,0.19444444444444445,14.285714285714285,80.41237113402062,11.11111111111111,41.42857142857143,11.112222222222222,1,0.0,62.0,21.0,30.605,29.735,25.0,11.45875,0.0625,7.8125,82.35294117647058,12.3775,40.909090909090914,12.5,1
84,56.0,12.0,31.7575,33.08375,16.6675,8.629999999999999,0.29125,11.475409836065573,85.33333333333334,12.3375,59.183673469387756,12.5,0,0.0,44.0,19.0,19.41375,15.825,5.0,13.4375,0.0825,8.88888888888889,84.93150684931507,12.50125,43.28358208955223,12.5,0
85,79.0,19.0,26.053333333333335,19.514444444444443,7.406666666666666,22.901111111111113,0.18333333333333332,10.256410256410255,80.73394495412845,10.911111111111111,50.0,11.11111111111111,1,0.0,83.0,23.0,25.02,14.84375,13.75,13.34,0.1,16.455696202531644,86.27450980392157,11.59125,39.436619718309856,9.14875,1
86,75.0,30.0,21.932,21.905,9.167,15.417000000000002,0.233,17.46031746031746,87.5,10.002,42.04545454545455,10.0,1,1.0,67.0,15.0,26.075555555555557,22.956666666666667,9.258888888888889,24.955555555555556,0.05555555555555555,13.23529411764706,81.52173913043478,10.43,32.5,10.974444444444444,0
87,50.0,9.0,35.684,22.078,10.0,26.668,0.132,21.62162162162162,85.0,16.216,33.9622641509434,18.93,0,0.0,41.0,17.0,23.572,21.458,3.3329999999999997,9.75,0.1,14.545454545454543,79.1044776119403,10.001999999999999,42.857142857142854,10.0,1
88,58.0,13.0,30.11125,33.27125,8.75,25.625,0.165,13.114754098360656,85.71428571428571,12.5,48.0,12.5,0,0.0,23.0,12.0,23.695000000000004,19.643333333333334,0.0,16.666666666666668,0.055,3.7037037037037037,84.93150684931507,13.37,43.548387096774185,15.421666666666667,1
89,78.0,23.0,28.07,24.646666666666665,13.636666666666667,8.333333333333334,0.14777777777777779,8.536585365853659,86.42857142857143,10.877777777777778,37.234042553191486,10.767777777777777,1,1.0,82.0,27.0,20.404444444444444,14.065555555555555,5.0,17.59222222222222,0.15555555555555556,13.924050632911392,87.5,10.41777777777778,47.82608695652174,10.325555555555555,0
90,55.0,17.0,31.192857142857143,26.101428571428574,16.667142857142856,25.714285714285715,0.14285714285714285,15.384615384615385,87.5,12.542857142857143,42.857142857142854,13.725714285714288,0,0.0,35.0,18.0,20.9375,14.88625,3.125,15.10375,0.16625,15.0,76.19047619047619,11.411249999999999,37.77777777777778,8.65375,1
91,69.0,26.0,20.905555555555555,20.753333333333334,3.703333333333333,18.254444444444445,0.16666666666666666,14.084507042253522,87.73584905660378,11.11111111111111,33.72093023255814,10.983333333333333,0,1.0,69.0,25.0,25.04222222222222,25.383333333333333,8.333333333333334,15.741111111111113,0.25,12.987012987012985,85.58558558558559,11.112222222222222,34.090909090909086,11.11111111111111,1
92,62.0,18.0,25.654285714285713,22.2,14.285714285714286,20.83285714285714,0.2857142857142857,10.714285714285714,86.51685393258427,13.527142857142858,46.2962962962963,14.025714285714285,0,0.0,42.0,13.0,15.142222222222223,15.061111111111112,8.465555555555556,10.044444444444444,0.11,13.043478260869565,81.81818181818183,11.112222222222222,37.878787878787875,11.11111111111111,1
93,81.0,27.0,25.82888888888889,27.061111111111114,16.666666666666668,15.608888888888892,0.09444444444444446,7.777777777777778,85.58558558558559,10.542222222222222,45.88235294117647,9.258888888888889,0,1.0,85.0,24.0,27.12222222222222,23.694444444444443,11.11111111111111,18.353333333333335,0.08888888888888889,9.63855421686747,85.18518518518519,11.01,39.603960396039604,11.111111111111109,0
94,69.0,19.0,30.66125,27.7375,12.5,24.791249999999998,0.0625,11.428571428571429,78.88888888888889,12.36125,45.348837209302324,12.5,0,1.0,76.0,13.0,20.981,14.448000000000002,4.286,18.071,0.125,14.285714285714283,79.6116504854369,10.0,60.256410256410255,10.0,0
95,61.0,16.0,24.43857142857143,17.29,15.305714285714286,15.714285714285714,0.10714285714285714,9.375,81.52173913043478,14.132857142857144,35.22727272727273,14.285714285714286,0,1.0,77.0,16.0,30.330000000000002,28.413999999999998,10.893,22.637,0.15,11.594202898550725,85.56701030927834,9.51,45.83333333333333,9.599,0
96,90.0,23.0,32.406,27.534000000000002,9.333,27.133,0.02,7.228915662650602,82.88288288288288,9.737,43.75,9.898,1,0.0,83.0,20.0,31.072000000000003,21.285,4.286,28.026999999999997,0.12,10.44776119402985,80.50847457627118,10.0,55.88235294117648,10.0,1
97,75.0,16.0,34.6325,37.291250000000005,16.666249999999998,13.76,0.25,26.08695652173913,84.14634146341463,12.059999999999999,38.028169014084504,12.5,0,0.0,56.0,16.0,31.34142857142857,22.167142857142856,15.475714285714286,23.877142857142854,0.07142857142857142,11.475409836065571,80.26315789473685,13.404285714285715,33.33333333333333,14.284285714285714,0
98,64.0,16.0,21.02285714285714,21.425714285714285,14.285714285714286,14.692857142857141,0.14285714285714285,17.543859649122805,75.63025210084034,13.281428571428572,54.11764705882353,13.491428571428571,1,1.0,80.0,19.0,30.272222222222222,23.587777777777777,9.956666666666669,28.418888888888887,0.05555555555555555,16.176470588235293,88.03418803418803,11.11,51.24999999999999,10.973333333333334,1
99,57.0,10.0,27.096249999999998,23.18375,8.3325,27.765,0.20750000000000002,29.411764705882355,87.71929824561403,12.28375,38.297872340425535,12.5,1,0.0,37.0,15.0,29.195714285714285,31.407142857142855,17.34714285714286,10.714285714285714,0.14285714285714285,9.67741935483871,86.36363636363636,12.828571428571427,23.809523809523807,13.432857142857143,1
100,64.0,16.0,29.833750000000002,24.5125,12.5,19.583750000000002,0.25,16.9811320754717,82.92682926829268,12.2025,58.620689655172406,11.15375,0,0.0,52.0,11.0,31.13125,32.03875,8.33375,15.0,0.20750000000000002,8.333333333333332,84.61538461538461,11.8925,32.432432432432435,12.5,1
101,70.0,18.0,43.144444444444446,28.265555555555554,14.506666666666668,8.333333333333334,0.1388888888888889,16.901408450704224,84.94623655913979,11.112222222222222,46.3768115942029,11.11111111111111,1,0.0,59.0,25.0,31.877999999999997,27.442,1.4289999999999998,33.697,0.025,11.475409836065573,90.10989010989012,10.0,46.666666666666664,9.999,1
102,47.0,21.0,21.481428571428573,19.761428571428574,13.265714285714285,18.73,0.19,13.461538461538462,91.35802469135804,14.287142857142857,40.625,13.854285714285714,1,1.0,54.0,19.0,26.08142857142857,27.782857142857146,9.184285714285712,18.85571428571429,0.18857142857142858,14.285714285714286,85.0,13.135714285714286,55.357142857142854,13.558571428571428,1
103,53.0,12.0,36.22,41.160000000000004,3.40875,18.10875,0.29000000000000004,16.363636363636363,88.33333333333333,11.72,31.818181818181817,11.955,0,0.0,33.0,13.0,27.618571428571425,22.618571428571425,19.72857142857143,7.935714285714285,0.2385714285714286,7.142857142857143,89.83050847457628,11.547142857142857,49.18032786885245,13.007142857142858,0
104,54.0,16.0,20.69125,11.495000000000001,7.7375,18.795,0.03125,8.19672131147541,78.37837837837837,11.4175,40.243902439024396,11.26375,0,1.0,77.0,13.0,26.952222222222222,24.258888888888887,18.333333333333332,25.595555555555556,0.20333333333333334,16.0,87.77777777777777,10.87,50.79365079365079,10.768888888888888,1
105,91.0,21.0,29.220000000000002,27.370909090909095,6.869090909090909,13.890000000000002,0.08181818181818182,12.244897959183673,86.98630136986301,9.08909090909091,43.51851851851852,9.090909090909092,1,0.0,91.0,22.0,22.6925,21.955000000000002,13.195,6.25,0.15,11.224489795918368,88.57142857142857,12.501249999999999,37.03703703703704,12.5,1
106,63.0,21.0,20.855,19.5825,16.666249999999998,7.65625,0.20875,14.545454545454545,81.48148148148148,12.05375,49.23076923076923,12.5,1,0.0,40.0,18.0,19.415,7.3925,16.666249999999998,23.333750000000002,0.12375,13.793103448275861,78.2051282051282,11.89125,44.776119402985074,12.1375,1
107,65.0,14.0,25.615714285714287,22.274285714285718,5.714285714285714,15.294285714285715,0.25,11.940298507462686,84.61538461538461,13.507142857142856,42.465753424657535,13.904285714285715,1,0.0,65.0,26.0,25.585,29.2625,13.75,13.67625,0.125,8.955223880597014,90.29126213592234,12.1475,46.15384615384615,11.33625,1
108,83.0,20.0,29.137999999999998,31.107,7.619,11.641,0.125,5.1020408163265305,89.31297709923665,9.927,47.31182795698925,9.894,0,0.0,79.0,27.0,16.282999999999998,17.975,7.5,7.167,0.098,10.091743119266056,86.0655737704918,9.384,43.82022471910113,8.64,0
109,88.0,28.0,45.893,45.561,7.273000000000001,14.149000000000001,0.12000000000000002,8.974358974358974,88.18181818181819,10.001000000000001,61.458333333333336,9.998999999999999,1,0.0,75.0,17.0,25.811818181818182,30.55454545454546,10.389999999999999,12.626363636363635,0.052727272727272734,5.333333333333334,81.41592920353983,8.855454545454545,46.93877551020409,8.998181818181818,1
110,38.0,17.0,36.8675,36.9225,2.5,12.6975,0.0,0.0,80.0,9.53125,33.92857142857143,10.76875,1,1.0,54.0,13.0,46.07125,41.66625,14.58375,16.666249999999998,0.08375,12.727272727272727,83.6734693877551,11.78,42.30769230769231,12.501249999999999,1
111,56.0,6.0,52.56,54.49,17.857142857142858,20.237142857142857,0.2857142857142857,21.428571428571427,71.9298245614035,13.572857142857142,42.10526315789473,12.624285714285715,0,0.0,71.0,23.0,23.42,20.35111111111111,9.63,32.955555555555556,0.022222222222222223,12.222222222222221,82.90598290598291,10.923333333333334,40.4040404040404,11.11,1
112,89.0,28.0,29.49125,30.2025,9.375,14.5125,0.125,10.81081081081081,89.83050847457628,11.89625,61.05263157894737,12.37125,1,0.0,42.0,15.0,38.07714285714286,48.95428571428572,8.842857142857143,17.142857142857142,0.047142857142857146,13.157894736842104,88.09523809523809,11.764285714285714,42.857142857142854,12.308571428571428,1
113,60.0,12.0,45.64,25.852222222222224,11.11111111111111,24.89333333333333,0.2222222222222222,16.3265306122449,78.87323943661971,10.957777777777778,54.23728813559322,11.11,1,0.0,51.0,14.0,31.330000000000002,25.93285714285714,22.857142857142858,19.387142857142855,0.14285714285714285,18.42105263157894,75.0,13.358571428571429,43.333333333333336,12.792857142857143,0
114,92.0,24.0,30.980909090909094,25.124545454545455,10.227272727272727,16.035454545454545,0.07727272727272728,12.987012987012985,83.05084745762711,9.09,44.85981308411215,9.091818181818182,0,1.0,87.0,16.0,39.34777777777778,34.626666666666665,2.2222222222222223,13.647777777777778,0.15555555555555556,12.359550561797752,82.4074074074074,10.908888888888889,38.38383838383838,11.11,1
115,78.0,22.0,15.926999999999998,15.088,10.0,13.832999999999998,0.1,10.76923076923077,85.8267716535433,9.844,49.39759036144578,10.001000000000001,1,0.0,60.0,18.0,25.677777777777777,24.15222222222222,5.555555555555555,17.546666666666667,0.027777777777777776,14.084507042253522,78.44827586206897,10.83222222222222,45.23809523809524,10.852222222222222,1
116,52.0,17.0,40.55714285714286,37.69,5.714285714285714,23.535714285714285,0.09428571428571429,15.789473684210526,78.65168539325843,13.971428571428572,46.875,13.444285714285714,1,1.0,56.0,8.0,21.1075,13.841249999999999,7.29125,16.25,0.0825,28.000000000000004,82.27848101265823,12.04375,50.0,12.28,1
117,88.0,19.0,36.50375,34.567499999999995,14.58375,25.41125,0.13125,14.285714285714285,79.83193277310924,12.192499999999999,45.55555555555556,11.967500000000001,1,0.0,77.0,15.0,29.394444444444446,18.77,16.296666666666667,16.45888888888889,0.08888888888888889,6.25,79.16666666666666,10.93,50.526315789473685,11.112222222222222,0
118,44.0,9.0,25.261666666666667,16.493333333333336,11.111666666666666,27.778333333333336,0.055,7.547169811320754,77.77777777777779,15.305000000000001,48.4375,15.92,1,1.0,66.0,17.0,29.21875,25.8625,10.3575,24.6425,0.12375,12.280701754385964,91.48936170212765,12.5,46.875,12.50125,1
119,74.0,21.0,21.42,17.265555555555554,9.841111111111111,12.786666666666667,0.1111111111111111,11.904761904761903,80.0,10.921111111111111,37.2093023255814,10.05888888888889,0,1.0,82.0,24.0,20.724444444444444,15.133333333333333,13.333333333333334,20.077777777777776,0.14777777777777779,18.39080459770115,86.36363636363636,10.72111111111111,45.65217391304348,10.875555555555556,1
120,64.0,14.0,25.175555555555555,18.172222222222224,16.666666666666668,22.612222222222222,0.1111111111111111,14.754098360655737,82.22222222222221,10.526666666666666,57.971014492753625,10.797777777777778,1,0.0,63.0,28.0,20.918888888888887,14.351111111111111,4.444444444444445,7.777777777777778,0.1111111111111111,10.16949152542373,87.20930232558139,9.952222222222224,36.58536585365854,10.236666666666668,1
121,65.0,9.0,44.73222222222223,42.992222222222225,13.88888888888889,17.948888888888888,0.07333333333333333,23.809523809523807,84.93150684931507,11.112222222222222,53.84615384615385,11.11111111111111,0,0.0,46.0,9.0,39.44857142857143,41.16142857142857,10.714285714285714,19.047142857142855,0.09428571428571429,18.42105263157894,70.76923076923077,13.457142857142857,50.0,11.595714285714285,0
122,81.0,24.0,24.11888888888889,25.672222222222224,2.7777777777777777,23.51,0.1388888888888889,19.642857142857142,81.52173913043478,11.10888888888889,41.25,11.11111111111111,0,0.0,57.0,14.0,29.993333333333332,25.712222222222223,14.815555555555555,24.814444444444444,0.1111111111111111,8.19672131147541,75.55555555555556,10.868888888888888,42.30769230769231,10.44111111111111,1
123,51.0,12.0,30.83875,23.24375,12.5,29.403750000000002,0.24875000000000003,6.8181818181818175,84.21052631578947,11.58625,58.69565217391305,12.498750000000001,0,0.0,68.0,18.0,25.52,19.14,4.444444444444445,10.175555555555555,0.05555555555555555,10.344827586206897,83.14606741573034,10.866666666666667,46.06741573033708,10.520000000000001,0
124,36.0,22.0,25.551428571428573,24.060000000000002,13.491428571428571,16.291428571428572,0.0,4.761904761904762,84.93150684931507,13.370000000000001,51.724137931034484,12.747142857142858,0,1.0,80.0,22.0,31.986666666666665,25.676666666666666,15.0,18.65777777777778,0.20333333333333334,13.636363636363635,82.02247191011236,10.520000000000001,59.756097560975604,11.112222222222222,1
125,41.0,12.0,21.39625,25.197499999999998,5.0,16.353749999999998,0.0825,11.666666666666666,83.72093023255815,12.217500000000001,49.18032786885246,12.5,1,0.0,42.0,14.0,21.458333333333332,20.0,19.048333333333332,6.41,0.055,12.5,78.57142857142857,13.256666666666666,64.70588235294117,8.095,0
126,43.0,12.0,17.42125,10.26,4.16625,24.0625,0.08375,17.77777777777778,79.16666666666666,11.11125,40.57971014492754,11.97875,0,1.0,63.0,12.0,20.0425,10.99125,8.33375,16.666249999999998,0.16625,22.807017543859647,90.80459770114942,12.0825,43.63636363636363,12.501249999999999,1
127,54.0,13.0,31.5175,29.59875,6.25,17.5,0.20750000000000002,11.627906976744185,88.23529411764706,12.32,62.0,12.5,0,0.0,42.0,21.0,21.96142857142857,20.654285714285717,9.524285714285714,19.047142857142855,0.0,15.555555555555555,83.09859154929578,13.895714285714286,41.53846153846154,14.285714285714286,1
128,43.0,17.0,17.695555555555554,13.492222222222223,6.172222222222222,8.729999999999999,0.07333333333333333,17.02127659574468,83.56164383561644,10.815555555555555,40.57971014492754,11.11,0,1.0,58.0,10.0,41.88857142857143,35.854285714285716,6.122857142857143,22.90857142857143,0.047142857142857146,13.559322033898306,88.50574712643679,13.964285714285714,42.5531914893617,14.285714285714286,0
